ncessch,state,lat,lon,cbsa,school_year,cbsatype,cnty,nmcnty
411082000797,OR,44.917947,-122.961801,41420,2014-2015,1,41047,Marion County
411082000799,OR,44.904057,-123.032151,41420,2014-2015,1,41047,Marion County
411082000800,OR,44.945931,-123.077045,41420,2014-2015,1,41053,Polk County
411082000801,OR,44.983297,-122.971935,41420,2014-2015,1,41047,Marion County
411082000802,OR,44.875896,-123.015418,41420,2014-2015,1,41047,Marion County
411082000803,OR,44.929699,-123.012471,41420,2014-2015,1,41047,Marion County
411082000805,OR,44.905272,-123.050474,41420,2014-2015,1,41047,Marion County
411082000806,OR,44.886512,-123.073354,41420,2014-2015,1,41047,Marion County
411082000807,OR,44.877826,-123.047761,41420,2014-2015,1,41047,Marion County
411082000808,OR,44.950564,-122.974005,41420,2014-2015,1,41047,Marion County
411082000809,OR,44.96479,-122.998022,41420,2014-2015,1,41047,Marion County
411082000811,OR,44.888716,-123.04408,41420,2014-2015,1,41047,Marion County
411082000812,OR,44.900391,-123.023459,41420,2014-2015,1,41047,Marion County
411082000813,OR,44.94547,-123.023926,41420,2014-2015,1,41047,Marion County
411082000814,OR,44.961842,-122.998819,41420,2014-2015,1,41047,Marion County
411082000815,OR,44.94739,-123.059593,41420,2014-2015,1,41053,Polk County
411082000816,OR,45.008188,-123.011289,41420,2014-2015,1,41047,Marion County
411082000817,OR,45.000676,-123.032909,41420,2014-2015,1,41047,Marion County
411082000818,OR,44.944568,-123.021405,41420,2014-2015,1,41047,Marion County
411082000819,OR,44.88722,-123.078531,41420,2014-2015,1,41047,Marion County
411082000820,OR,44.921657,-123.039008,41420,2014-2015,1,41047,Marion County
411082001048,OR,44.923084,-123.039111,41420,2014-2015,1,41047,Marion County
411082001296,OR,44.957116,-122.979489,41420,2014-2015,1,41047,Marion County
411082001342,OR,44.955585,-123.07661,41420,2014-2015,1,41053,Polk County
411082001440,OR,44.984697,-123.011291,41420,2014-2015,1,41047,Marion County
411082001441,OR,44.985777,-123.012255,41420,2014-2015,1,41047,Marion County
411082001442,OR,44.976276,-122.960093,41420,2014-2015,1,41047,Marion County
411082001443,OR,44.994976,-122.956193,41420,2014-2015,1,41047,Marion County
411082001444,OR,44.977744,-122.995871,41420,2014-2015,1,41047,Marion County
411082001497,OR,44.910667,-122.966483,41420,2014-2015,1,41047,Marion County
411082001536,OR,44.96428,-123.021122,41420,2014-2015,1,41047,Marion County
411082001600,OR,44.964339,-123.06346,41420,2014-2015,1,41053,Polk County
411082001683,OR,45.00663,-122.942281,41420,2014-2015,1,41047,Marion County
411082001717,OR,44.974123,-122.981,41420,2014-2015,1,41047,Marion County
411082001738,OR,44.927278,-122.988572,41420,2014-2015,1,41047,Marion County
411082001805,OR,44.962249,-123.076214,41420,2014-2015,1,41053,Polk County
411082001809,OR,44.964629,-123.075192,41420,2014-2015,1,41053,Polk County
411082001819,OR,44.863926,-123.026233,41420,2014-2015,1,41047,Marion County
411082001826,OR,44.95924,-122.961111,41420,2014-2015,1,41047,Marion County
411082004191,OR,44.959139,-123.084355,41420,2014-2015,1,41053,Polk County
411082004192,OR,44.874002,-123.003556,41420,2014-2015,1,41047,Marion County
411082004193,OR,45.033863,-123.019927,41420,2014-2015,1,41047,Marion County
411082004194,OR,45.033866,-123.019928,41420,2014-2015,1,41047,Marion County
411089000096,OR,45.343603,-121.947016,38900,2014-2015,1,41005,Clackamas County
411089000103,OR,45.434305,-122.378476,38900,2014-2015,1,41005,Clackamas County
411089000104,OR,45.432266,-122.377346,38900,2014-2015,1,41005,Clackamas County
411089000106,OR,45.398231,-122.262351,38900,2014-2015,1,41005,Clackamas County
411089000107,OR,45.373782,-122.221753,38900,2014-2015,1,41005,Clackamas County
411089000108,OR,45.398329,-122.261127,38900,2014-2015,1,41005,Clackamas County
411089000149,OR,45.400089,-122.269391,38900,2014-2015,1,41005,Clackamas County
411089001297,OR,45.420481,-122.306822,38900,2014-2015,1,41005,Clackamas County
411089001453,OR,45.343405,-121.94869,38900,2014-2015,1,41005,Clackamas County
411089001799,OR,45.45457,-122.289611,38900,2014-2015,1,41005,Clackamas County
411098000168,OR,45.750079,-122.872808,38900,2014-2015,1,41009,Columbia County
411098000169,OR,45.750946,-122.872552,38900,2014-2015,1,41009,Columbia County
411098000170,OR,45.812551,-122.854894,38900,2014-2015,1,41009,Columbia County
411098000171,OR,45.753575,-122.878755,38900,2014-2015,1,41009,Columbia County
411098000172,OR,45.748245,-122.874504,38900,2014-2015,1,41009,Columbia County
411098001011,OR,45.655847,-122.826062,38900,2014-2015,1,41051,Multnomah County
411098001542,OR,45.81284,-122.854791,38900,2014-2015,1,41009,Columbia County
411104000716,OR,44.705142,-122.853548,10540,2014-2015,1,41043,Linn County
411104000717,OR,44.705128,-122.853564,10540,2014-2015,1,41043,Linn County
411104000718,OR,44.708966,-122.848523,10540,2014-2015,1,41043,Linn County
411104001494,OR,44.716631,-122.69197,10540,2014-2015,1,41043,Linn County
411104001680,OR,44.705678,-122.848325,10540,2014-2015,NA,NA,NA
411110000159,OR,45.993812,-123.918744,11820,2014-2015,2,41007,Clatsop County
411110000161,OR,45.987266,-123.907853,11820,2014-2015,2,41007,Clatsop County
411110000162,OR,46.024961,-123.91415,11820,2014-2015,2,41007,Clatsop County
411110000163,OR,46.006714,-123.916686,11820,2014-2015,2,41007,Clatsop County
411122001285,OR,45.092065,-123.400085,38900,2014-2015,1,41071,Yamhill County
411122001287,OR,45.095284,-123.393911,38900,2014-2015,1,41071,Yamhill County
411122001449,OR,45.095009,-123.395083,38900,2014-2015,1,41071,Yamhill County
411122001450,OR,45.097493,-123.399271,38900,2014-2015,1,41071,Yamhill County
411122001803,OR,45.10124,-123.399131,38900,2014-2015,1,41071,Yamhill County
411125001067,OR,45.362359,-120.781252,N,2014-2015,N,41055,Sherman County
411125001068,OR,45.473892,-120.741637,N,2014-2015,N,41055,Sherman County
411125001816,OR,45.47353,-120.742571,N,2014-2015,N,41055,Sherman County
411129000679,OR,45.350592,-122.843491,38900,2014-2015,1,41067,Washington County
411129001244,OR,45.361301,-122.842925,38900,2014-2015,1,41067,Washington County
411129001245,OR,45.35878,-122.841364,38900,2014-2015,1,41067,Washington County
411129001246,OR,45.356852,-122.850796,38900,2014-2015,1,41067,Washington County
411129001501,OR,45.349161,-122.868947,38900,2014-2015,1,41067,Washington County
411129001684,OR,45.351193,-122.84053,38900,2014-2015,1,41067,Washington County
411129001772,OR,45.36484,-122.863973,38900,2014-2015,1,41067,Washington County
411129001788,OR,45.364979,-122.863978,38900,2014-2015,1,41067,Washington County
411140001381,OR,43.245115,-120.902093,N,2014-2015,N,41037,Lake County
411145000127,OR,45.063379,-122.698934,38900,2014-2015,1,41005,Clackamas County
411145000762,OR,45.00749,-122.783891,41420,2014-2015,1,41047,Marion County
411145000763,OR,45.01261,-122.7778,41420,2014-2015,1,41047,Marion County
411145000764,OR,45.00102,-122.793497,41420,2014-2015,1,41047,Marion County
411145000766,OR,44.979676,-122.810081,41420,2014-2015,1,41047,Marion County
411145000822,OR,44.91625,-122.7557,41420,2014-2015,1,41047,Marion County
411145000825,OR,44.958526,-122.877372,41420,2014-2015,1,41047,Marion County
411145000829,OR,45.011769,-122.818989,41420,2014-2015,1,41047,Marion County
411145000830,OR,45.045196,-122.676126,41420,2014-2015,1,41047,Marion County
411145000840,OR,44.92598,-122.6672,41420,2014-2015,1,41047,Marion County
411145000852,OR,44.990851,-122.879918,41420,2014-2015,1,41047,Marion County
411145000857,OR,45.01223,-122.800001,41420,2014-2015,1,41047,Marion County
411145001769,OR,45.01381,-122.789061,41420,2014-2015,1,41047,Marion County
411149000073,OR,44.295924,-121.575933,13460,2014-2015,1,41017,Deschutes County
411149000283,OR,44.29079,-121.541462,13460,2014-2015,1,41017,Deschutes County
411149000943,OR,44.292827,-121.571324,13460,2014-2015,1,41017,Deschutes County
411158000608,OR,43.793017,-123.076727,21660,2014-2015,1,41039,Lane County
411158000609,OR,43.738129,-122.879792,21660,2014-2015,1,41039,Lane County
411158000611,OR,43.790464,-123.058495,21660,2014-2015,1,41039,Lane County
411158000612,OR,43.764265,-123.071503,21660,2014-2015,1,41039,Lane County
411158000613,OR,43.649081,-123.083118,21660,2014-2015,1,41039,Lane County
411158000614,OR,43.784174,-123.065527,21660,2014-2015,1,41039,Lane County
411158000615,OR,43.786049,-123.070401,21660,2014-2015,1,41039,Lane County
411158001390,OR,43.78636,-123.059583,21660,2014-2015,1,41039,Lane County
411158001677,OR,43.698775,-122.844279,21660,2014-2015,1,41039,Lane County
411158001727,OR,43.79881,-123.062051,21660,2014-2015,1,41039,Lane County
411161000309,OR,42.928116,-123.280405,40700,2014-2015,2,41019,Douglas County
411161000310,OR,43.028147,-123.279762,40700,2014-2015,2,41019,Douglas County
411161000311,OR,43.029354,-123.281582,40700,2014-2015,2,41019,Douglas County
411161000312,OR,42.984014,-123.328529,40700,2014-2015,2,41019,Douglas County
411161000313,OR,42.986909,-123.328273,40700,2014-2015,2,41019,Douglas County
411164001255,OR,44.834448,-119.792747,N,2014-2015,N,41069,Wheeler County
411167000578,OR,44.05775,-123.041459,21660,2014-2015,1,41039,Lane County
411167000579,OR,44.036328,-122.975246,21660,2014-2015,1,41039,Lane County
411167000580,OR,44.069048,-123.006116,21660,2014-2015,1,41039,Lane County
411167000582,OR,44.069879,-123.038731,21660,2014-2015,1,41039,Lane County
411167000583,OR,44.054856,-122.993615,21660,2014-2015,1,41039,Lane County
411167000586,OR,44.036284,-122.964872,21660,2014-2015,1,41039,Lane County
411167000587,OR,44.051391,-122.8951,21660,2014-2015,1,41039,Lane County
411167000588,OR,44.078589,-122.762206,21660,2014-2015,1,41039,Lane County
411167000589,OR,44.073291,-122.990355,21660,2014-2015,1,41039,Lane County
411167000590,OR,44.071664,-122.990282,21660,2014-2015,1,41039,Lane County
411167000591,OR,44.057734,-123.020928,21660,2014-2015,1,41039,Lane County
411167000593,OR,44.054315,-122.916427,21660,2014-2015,1,41039,Lane County
411167000594,OR,44.053485,-123.01579,21660,2014-2015,1,41039,Lane County
411167000595,OR,44.048807,-122.924704,21660,2014-2015,1,41039,Lane County
411167000973,OR,44.048485,-122.944118,21660,2014-2015,1,41039,Lane County
411167000977,OR,44.03723,-122.982275,21660,2014-2015,1,41039,Lane County
411167000978,OR,44.045959,-123.017085,21660,2014-2015,1,41039,Lane County
411167001330,OR,44.049655,-122.912268,21660,2014-2015,1,41039,Lane County
411167001525,OR,43.99467,-123.009991,21660,2014-2015,1,41039,Lane County
411167001641,OR,44.045965,-123.01808,21660,2014-2015,1,41039,Lane County
411167001815,OR,44.05354,-123.010501,21660,2014-2015,1,41039,Lane County
411172000193,OR,45.855763,-122.839035,38900,2014-2015,1,41009,Columbia County
411172000195,OR,45.863491,-122.81332,38900,2014-2015,1,41009,Columbia County
411172000196,OR,45.849551,-122.835393,38900,2014-2015,1,41009,Columbia County
411172001599,OR,45.86572,-122.8158,38900,2014-2015,1,41009,Columbia County
411172001732,OR,45.866851,-122.886969,38900,2014-2015,1,41009,Columbia County
411172004195,OR,45.862578,-122.807685,38900,2014-2015,1,41009,Columbia County
411176000823,OR,45.214155,-122.978344,41420,2014-2015,1,41047,Marion County
411176000824,OR,45.213948,-122.975433,41420,2014-2015,1,41047,Marion County
411179001119,OR,45.790291,-119.226669,25840,2014-2015,2,41059,Umatilla County
411179001120,OR,45.790042,-119.224196,25840,2014-2015,2,41059,Umatilla County
411191000368,OR,43.57453,-119.566511,N,2014-2015,N,41025,Harney County
411194000338,OR,43.39344,-123.3101,40700,2014-2015,2,41019,Douglas County
411194000339,OR,43.395539,-123.305664,40700,2014-2015,2,41019,Douglas County
411194000340,OR,43.391761,-123.331717,40700,2014-2015,2,41019,Douglas County
411194000341,OR,43.394707,-123.307625,40700,2014-2015,2,41019,Douglas County
411197000701,OR,44.410387,-122.670913,10540,2014-2015,1,41043,Linn County
411197000702,OR,44.398326,-122.706541,10540,2014-2015,1,41043,Linn County
411197000703,OR,44.359231,-122.783298,10540,2014-2015,1,41043,Linn County
411197000706,OR,44.39124,-122.736955,10540,2014-2015,1,41043,Linn County
411197000707,OR,44.393837,-122.719463,10540,2014-2015,1,41043,Linn County
411197000708,OR,44.39689,-122.725372,10540,2014-2015,1,41043,Linn County
411197001643,OR,44.431717,-122.787711,10540,2014-2015,1,41043,Linn County
411224000381,OR,45.392445,-122.792982,38900,2014-2015,1,41067,Washington County
411224000440,OR,45.359032,-122.77258,38900,2014-2015,1,41067,Washington County
411224001190,OR,45.426797,-122.78271,38900,2014-2015,1,41067,Washington County
411224001191,OR,45.40304,-122.759981,38900,2014-2015,1,41067,Washington County
411224001192,OR,45.412931,-122.77368,38900,2014-2015,1,41067,Washington County
411224001193,OR,45.445384,-122.77103,38900,2014-2015,1,41067,Washington County
411224001195,OR,45.376026,-122.767976,38900,2014-2015,1,41067,Washington County
411224001196,OR,45.431714,-122.789056,38900,2014-2015,1,41067,Washington County
411224001197,OR,45.414052,-122.775103,38900,2014-2015,1,41067,Washington County
411224001198,OR,45.403267,-122.768805,38900,2014-2015,1,41067,Washington County
411224001261,OR,45.402457,-122.813214,38900,2014-2015,1,41067,Washington County
411224001298,OR,45.362552,-122.77067,38900,2014-2015,1,41067,Washington County
411224001299,OR,45.433787,-122.803824,38900,2014-2015,1,41067,Washington County
411224001331,OR,45.378205,-122.732887,38900,2014-2015,1,41005,Clackamas County
411224001668,OR,45.412057,-122.811139,38900,2014-2015,1,41067,Washington County
411224001722,OR,45.40389,-122.760183,38900,2014-2015,1,41067,Washington County
411224004176,OR,45.37855,-122.769831,38900,2014-2015,1,41067,Washington County
411232001070,OR,45.453618,-123.819864,N,2014-2015,N,41057,Tillamook County
411232001071,OR,45.452193,-123.846776,N,2014-2015,N,41057,Tillamook County
411232001072,OR,45.407506,-123.816507,N,2014-2015,N,41057,Tillamook County
411232001074,OR,45.454867,-123.820018,N,2014-2015,N,41057,Tillamook County
411232001075,OR,45.448545,-123.836163,N,2014-2015,N,41057,Tillamook County
411236001150,OR,45.94501,-117.449281,N,2014-2015,N,41063,Wallowa County
411254001122,OR,45.135424,-118.935123,25840,2014-2015,2,41059,Umatilla County
411260001090,OR,45.917034,-119.337981,25840,2014-2015,2,41059,Umatilla County
411260001091,OR,45.909633,-119.347634,25840,2014-2015,2,41059,Umatilla County
411260001092,OR,45.916194,-119.336755,25840,2014-2015,2,41059,Umatilla County
411269001132,OR,45.206603,-117.866354,29260,2014-2015,2,41061,Union County
411269001133,OR,45.205985,-117.866113,29260,2014-2015,2,41061,Union County
411293000186,OR,46.000106,-123.25177,38900,2014-2015,1,41009,Columbia County
411293000187,OR,45.858534,-123.179318,38900,2014-2015,1,41009,Columbia County
411293000188,OR,45.858534,-123.179318,38900,2014-2015,1,41009,Columbia County
411293001673,OR,45.858534,-123.179318,38900,2014-2015,1,41009,Columbia County
411299001147,OR,45.570235,-117.531995,N,2014-2015,N,41063,Wallowa County
411299001371,OR,45.570235,-117.531995,N,2014-2015,N,41063,Wallowa County
411308000166,OR,46.158209,-123.931791,11820,2014-2015,2,41007,Clatsop County
411308000167,OR,46.147335,-123.928024,11820,2014-2015,2,41007,Clatsop County
411317000053,OR,45.388837,-122.63376,38900,2014-2015,1,41005,Clackamas County
411317000054,OR,45.377734,-122.702498,38900,2014-2015,1,41005,Clackamas County
411317000055,OR,45.36148,-122.627207,38900,2014-2015,1,41005,Clackamas County
411317000056,OR,45.378262,-122.705749,38900,2014-2015,1,41005,Clackamas County
411317000058,OR,45.364117,-122.616456,38900,2014-2015,1,41005,Clackamas County
411317000574,OR,45.306929,-122.747533,38900,2014-2015,1,41005,Clackamas County
411317001318,OR,45.301594,-122.792915,38900,2014-2015,1,41005,Clackamas County
411317001356,OR,45.309163,-122.745261,38900,2014-2015,1,41005,Clackamas County
411317001377,OR,45.343094,-122.6529,38900,2014-2015,1,41005,Clackamas County
411317001414,OR,45.36905,-122.647727,38900,2014-2015,1,41005,Clackamas County
411317001437,OR,45.360642,-122.612047,38900,2014-2015,1,41005,Clackamas County
411317001447,OR,45.369863,-122.618882,38900,2014-2015,1,41005,Clackamas County
411317001575,OR,45.300347,-122.795177,38900,2014-2015,1,41005,Clackamas County
411317001786,OR,45.30397,-122.758511,38900,2014-2015,1,41005,Clackamas County
411317001822,OR,45.31035,-122.786831,38900,2014-2015,1,41005,Clackamas County
411317001825,OR,45.3751,-122.652801,38900,2014-2015,1,41005,Clackamas County
411335001276,OR,45.085839,-123.475457,38900,2014-2015,1,41071,Yamhill County
411335001277,OR,45.08584,-123.475461,38900,2014-2015,1,41071,Yamhill County
411335001338,OR,45.08505,-123.474371,38900,2014-2015,1,41071,Yamhill County
411349000331,OR,43.121893,-123.423146,40700,2014-2015,2,41019,Douglas County
411349000333,OR,43.177211,-123.48701,40700,2014-2015,2,41019,Douglas County
411349000335,OR,43.114402,-123.409018,40700,2014-2015,2,41019,Douglas County
411349000336,OR,43.115972,-123.437375,40700,2014-2015,2,41019,Douglas County
411349001573,OR,43.124761,-123.442974,40700,2014-2015,2,41019,Douglas County
411349001828,OR,43.10149,-123.430271,40700,2014-2015,2,41019,Douglas County
411353000841,OR,45.145385,-122.869404,41420,2014-2015,1,41047,Marion County
411353000842,OR,45.144161,-122.846336,41420,2014-2015,1,41047,Marion County
411353000843,OR,45.151459,-122.859663,41420,2014-2015,1,41047,Marion County
411353000844,OR,45.150154,-122.859981,41420,2014-2015,1,41047,Marion County
411353001051,OR,45.135026,-122.870433,41420,2014-2015,1,41047,Marion County
411353001052,OR,45.135075,-122.872229,41420,2014-2015,1,41047,Marion County
411353001546,OR,45.140885,-122.848967,41420,2014-2015,1,41047,Marion County
411353001713,OR,45.153394,-122.847841,41420,2014-2015,1,41047,Marion County
411353001714,OR,45.153394,-122.847841,41420,2014-2015,1,41047,Marion County
411353001715,OR,45.139904,-122.851634,41420,2014-2015,1,41047,Marion County
411353001723,OR,45.153394,-122.847841,41420,2014-2015,1,41047,Marion County
